participant,block,trial,flankers,rt
s19,1,20,neutral,0.58070397377
s19,1,21,incongruent,0.460899829865
s19,1,22,incongruent,0.624844074249
s19,1,23,neutral,0.55678486824
s19,1,24,neutral,0.484600067139
s19,1,25,neutral,0.564851999283
s19,1,26,neutral,0.51283288002
s19,1,27,congruent,0.452750921249
s19,1,28,incongruent,0.664767026901
s19,1,29,neutral,0.496653079987
s19,1,30,congruent,0.448725938797
s19,1,31,neutral,0.496783018112
s19,1,32,neutral,0.57266497612
s19,2,1,congruent,0.67541885376
s19,2,2,neutral,0.608698129654
s19,2,3,neutral,0.652812004089
s19,2,4,neutral,0.444732904434
s19,2,5,incongruent,0.532900094986
s19,2,6,congruent,0.516811132431
s19,2,7,neutral,0.560927867889
s19,2,8,neutral,0.536684036255
s19,2,9,congruent,0.468420028687
s19,2,10,congruent,0.492870092392
s19,2,11,neutral,0.516759872437
s19,2,12,incongruent,0.583968877792
s19,2,13,incongruent,0.736722946167
s19,2,14,incongruent,0.664769172668
s19,2,15,incongruent,0.49685716629
s19,2,16,incongruent,0.424310922623
s19,2,17,congruent,0.540374994278
s19,2,18,neutral,0.664657831192
s19,2,19,congruent,0.60893702507
s19,2,20,neutral,0.63595700264
s19,2,21,incongruent,0.524624109268
s19,2,22,neutral,0.592866897583
s19,2,23,neutral,0.6007771492
s19,2,24,neutral,0.52064204216
s19,2,25,neutral,0.536757230759
s19,2,26,neutral,0.636817932129
s19,2,27,neutral,0.460690021515
s19,2,28,congruent,0.540797948837
s19,2,29,neutral,0.600802183151
s19,2,30,incongruent,0.684899091721
s19,2,31,congruent,0.608555078506
s19,2,32,neutral,0.628887891769
s19,3,1,incongruent,0.523504972458
s19,3,2,neutral,0.608913183212
s19,3,3,congruent,0.484866857529
s19,3,4,neutral,0.552922010422
s19,3,5,congruent,0.664814949036
s19,3,6,neutral,0.46097111702
s19,3,7,incongruent,0.664920091629
s19,3,8,incongruent,0.396813869476
s19,3,9,neutral,0.440973997116
s19,3,10,congruent,0.50442814827
s19,3,11,neutral,0.532928943634
s19,3,12,congruent,0.692793130875
s19,3,13,neutral,0.612936973572
s19,3,14,neutral,0.604799032211
s19,3,15,neutral,0.6087911129
s19,3,16,neutral,0.520346879959
s19,3,17,incongruent,0.576370954514
s19,3,18,neutral,0.536901950836
s19,3,19,incongruent,0.560642957687
s19,3,20,congruent,0.532947063446
s19,3,22,congruent,0.62574505806
s19,3,23,neutral,0.784998178482
s19,3,24,neutral,0.520783901215
s19,3,25,incongruent,0.792961835861
s19,3,26,neutral,0.568938016891
s19,3,27,neutral,0.620714902878
s19,3,28,congruent,0.728369951248
s19,3,29,congruent,0.528958082199
s19,3,30,neutral,0.58089184761
s19,3,31,incongruent,0.68889093399
s19,3,32,neutral,0.648965120316
s19,4,1,incongruent,0.62691116333
s19,4,2,neutral,0.588861942291
s19,4,3,incongruent,0.640931844711
s19,4,4,neutral,0.595372200012
s19,4,5,neutral,0.480884075165
s19,4,6,incongruent,0.828824996948
s19,4,7,neutral,0.665006160736
s19,4,8,neutral,0.648829936981
s19,4,9,neutral,0.569092988968
s19,4,10,incongruent,0.592432975769
s19,4,11,neutral,0.572816133499
s19,4,12,congruent,0.512866973877
s19,4,13,congruent,0.524799108505
s19,4,14,congruent,0.556723833084
s19,4,15,neutral,0.596875905991
s19,4,16,neutral,0.55282497406
s19,4,17,incongruent,0.53647685051
s19,4,18,neutral,0.708748817444
s19,4,19,neutral,0.644885063171
s19,4,20,neutral,0.520410060883
s19,4,21,congruent,0.496806144714
s19,4,22,incongruent,0.504827976227
s19,4,23,neutral,0.516722917557
s19,4,24,congruent,0.524744987488
s19,4,25,neutral,0.624752998352
s19,4,26,congruent,0.664837837219
s19,4,27,congruent,0.468787908554
s19,4,28,incongruent,0.58077287674
s19,4,29,neutral,0.600704908371
s19,4,30,incongruent,0.516658067703
s19,4,31,congruent,0.504777193069
s19,4,32,neutral,0.572787046432
s19,5,1,incongruent,0.695334911346
s19,5,2,congruent,0.540707826614
s19,5,3,incongruent,0.488775968552
s19,5,4,incongruent,0.560840845108
s19,5,5,neutral,0.440719127655
s19,5,6,neutral,0.580567121506
s19,5,7,congruent,0.552412986755
s19,5,8,neutral,0.656831026077
s19,5,9,neutral,0.588903188705
s19,5,10,neutral,0.676856040955
s19,5,11,neutral,0.552736997604
s19,5,12,neutral,0.476677179337
s19,5,13,neutral,0.796905040741
s19,5,14,neutral,0.488722085953
s19,5,15,neutral,0.540786027908
s19,5,16,neutral,0.832895994186
s19,5,17,incongruent,0.556812047958
s19,5,18,incongruent,0.636334896088
s19,5,19,congruent,0.792497158051
s19,5,20,incongruent,0.496730089188
s19,5,21,neutral,0.564692974091
s19,5,22,neutral,0.484741926193
s19,5,23,congruent,0.424404144287
s19,5,24,neutral,0.504549980164
s19,5,25,congruent,0.440751075745
s19,5,26,congruent,0.444833993912
s19,5,27,incongruent,0.512444019318
s19,5,28,neutral,0.52441906929
s19,5,29,congruent,0.41672706604
s19,5,30,neutral,0.468713998795
s19,5,31,congruent,0.456846952438
s19,5,32,incongruent,0.424823999405
s5,1,1,congruent,0.618673086166
s5,1,2,neutral,0.626181840897
s5,1,3,incongruent,0.610068082809
s5,1,4,congruent,0.434151172638
s5,1,5,congruent,0.573542118073
s5,1,6,neutral,0.452657938004
s5,1,7,incongruent,0.625550985336
s5,1,8,neutral,0.434132099152
s5,1,9,neutral,0.43363404274
s5,1,10,incongruent,0.506212949753
s5,1,11,incongruent,0.525144100189
s5,1,12,neutral,0.481569051743
s5,1,13,incongruent,0.525181055069
s5,1,14,incongruent,0.434093952179
s5,1,15,neutral,0.486090898514
s5,1,16,neutral,0.5541639328
s5,1,17,neutral,0.614133119583
s5,1,18,neutral,0.4407351017
s5,1,19,neutral,0.545109987259
s5,1,20,neutral,0.45020198822
s5,1,21,congruent,0.434192895889
s5,1,22,incongruent,0.506149053574
s5,1,23,incongruent,0.4901471138
s5,1,24,neutral,0.496234178543
s5,1,25,neutral,0.413198947906
s5,1,26,neutral,0.525449991226
s5,1,27,congruent,0.36220908165
s5,1,28,neutral,0.373836040497
s5,1,29,congruent,0.43404507637
s5,1,30,neutral,0.449305057526
s5,1,31,congruent,0.413442850113
s5,1,32,congruent,0.528810977936
s5,2,1,neutral,0.605489015579
s5,2,2,incongruent,0.533437013626
s5,2,3,neutral,0.490286111832
s5,2,4,congruent,0.442038059235
s5,2,5,congruent,0.410220861435
s5,2,6,neutral,0.450037002563
s5,2,7,congruent,0.468183040619
s5,2,8,incongruent,0.665437936783
s5,2,9,neutral,0.598212957382
s5,2,10,congruent,0.40617108345
s5,2,11,neutral,0.442067146301
s5,2,12,neutral,0.538190126419
s5,2,13,incongruent,0.653865098953
s5,2,14,neutral,0.538129091263
s5,2,15,neutral,0.44211101532
s5,2,16,incongruent,0.526268959045
s5,2,17,neutral,0.601698160172
s5,2,18,neutral,0.454246044159
s5,2,19,congruent,0.514081954956
s5,2,20,congruent,0.462257146835
s5,2,21,neutral,0.526242017746
s5,2,22,incongruent,0.506096839905
s5,2,23,neutral,0.40601682663
s5,2,24,incongruent,0.558104038239
s5,2,25,incongruent,0.478156089783
s5,2,26,neutral,0.514158964157
s5,2,27,congruent,0.518234014511
s5,2,28,neutral,0.517731904984
s5,2,29,incongruent,0.638246059418
s5,2,30,neutral,0.533695936203
s5,2,31,congruent,0.417872905731
s5,2,32,neutral,0.518059968948
s5,3,1,neutral,0.672084093094
s5,3,2,neutral,0.41418504715
s5,3,3,congruent,0.417808771133
s5,3,4,neutral,0.414281129837
s5,3,5,neutral,0.477996110916
s5,3,6,congruent,0.41424202919
s5,3,7,incongruent,0.566243171692
s5,3,8,neutral,0.602346897125
s5,3,9,neutral,0.534240007401
s5,3,10,congruent,0.546037912369
s5,3,11,congruent,0.486301898956
s5,3,12,neutral,0.498132944107
s5,3,13,incongruent,0.518150806427
s5,3,14,neutral,0.613871097565
s5,3,15,neutral,0.430157899857
s5,3,16,incongruent,0.370100021362
s5,3,17,neutral,0.498250007629
s5,3,18,incongruent,0.590075016022
s5,3,19,neutral,0.538260936737
s5,3,20,incongruent,0.506170034409
s5,3,21,congruent,0.505838155746
s5,3,22,neutral,0.538238763809
s5,3,23,incongruent,0.442183017731
s5,3,24,neutral,0.505912065506
s5,3,25,incongruent,0.490292072296
s5,3,26,congruent,0.510212898254
s5,3,27,incongruent,0.485569953918
s5,3,28,congruent,0.474336862564
s5,3,29,neutral,0.569961071014
s5,3,30,congruent,0.537695884705
s5,3,31,neutral,0.506192922592
s5,3,32,neutral,0.59029507637
s5,4,1,neutral,0.592906951904
s5,4,2,neutral,0.414248943329
s5,4,3,congruent,0.406190872192
s5,4,4,congruent,0.406168937683
s5,4,5,incongruent,0.402050971985
s5,4,6,neutral,0.434270858765
s5,4,7,congruent,0.477924823761
s5,4,8,incongruent,0.462357997894
s5,4,9,congruent,0.39018702507
s5,4,10,incongruent,0.525704860687
s5,4,11,neutral,0.478145122528
s5,4,12,neutral,0.394227027893
s5,4,13,incongruent,0.742321014404
s5,4,14,neutral,0.618292093277
s5,4,15,neutral,0.574136972427
s5,4,16,incongruent,0.630295991898
s5,4,17,neutral,0.597929954529
s5,4,18,neutral,0.553698062897
s5,4,19,incongruent,0.550226926804
s5,4,20,neutral,0.570357084274
s5,4,21,congruent,0.518213033676
s5,4,22,neutral,0.674237012863
s5,4,23,congruent,0.470239162445
s5,4,24,neutral,0.502159118652
s5,4,25,congruent,0.506306886673
s5,4,26,incongruent,0.626171112061
s5,4,27,congruent,0.41021490097
s5,4,28,neutral,0.494169950485
s5,4,29,neutral,0.630101919174
s5,4,30,neutral,0.594257116318
s5,4,31,neutral,0.466213941574
s5,4,32,incongruent,0.641837120056
s5,5,1,neutral,0.53239107132
s5,5,2,incongruent,0.490151882172
s5,5,3,congruent,0.498126983643
s5,5,4,neutral,0.394214868546
s5,5,5,neutral,0.398317098618
s5,5,6,congruent,0.394185066223
s5,5,7,incongruent,0.534147024155
s5,5,8,incongruent,0.454161882401
s5,5,9,neutral,0.453868150711
s5,5,10,incongruent,0.430217027664
s5,5,11,neutral,0.490086078644
s5,5,12,incongruent,0.534183979034
s5,5,13,neutral,0.446285009384
s5,5,14,congruent,0.414114952087
s5,5,15,neutral,0.45817899704
s5,5,16,neutral,0.370023965836
s5,5,17,neutral,0.434293031693
s5,5,18,congruent,0.506237030029
s5,5,19,neutral,0.47782087326
s5,5,20,congruent,0.494088888168
s5,5,21,neutral,0.402266025543
s5,5,22,congruent,0.446170091629
s5,5,23,incongruent,0.550184965134
s5,5,24,neutral,0.482186794281
s5,5,25,congruent,0.377948999405
s5,5,26,neutral,0.542081832886
s5,5,27,neutral,0.630124092102
s5,5,28,incongruent,0.450179100037
s5,5,29,neutral,0.426094055176
s5,5,30,congruent,0.470174074173
s5,5,31,neutral,0.462003946304
s5,5,32,incongruent,0.453761100769
s15,1,1,neutral,0.812361001968
s15,1,2,neutral,0.445603132248
s15,1,3,congruent,0.441616773605
s15,1,4,neutral,0.533540964127
s15,1,5,incongruent,0.385518074036
s15,1,6,neutral,0.453552961349
s15,1,7,neutral,0.433393955231
s15,1,8,neutral,0.449659109116
s15,1,9,neutral,0.425585031509
s15,1,10,neutral,0.337488174438
s15,1,11,incongruent,0.413552999496
s15,1,12,incongruent,0.581588029861
s15,1,13,neutral,0.425609827042
s15,1,14,neutral,0.909567832947
s15,1,15,incongruent,0.496905088425
s15,1,16,congruent,0.429645061493
s15,1,17,neutral,0.481552124023
s15,1,18,incongruent,0.625441074371
s15,1,19,congruent,0.461373090744
s15,1,20,neutral,0.525545120239
s15,1,21,congruent,0.553192138672
s15,1,22,congruent,0.433559894562
s15,1,23,incongruent,0.617411136627
s15,1,24,incongruent,0.665580034256
s15,1,25,neutral,0.529494047165
s15,1,26,congruent,0.533507823944
s15,1,27,neutral,0.573410987854
s15,1,28,congruent,0.517077922821
s15,1,29,neutral,0.581614971161
s15,1,30,congruent,0.533362150192
s15,1,31,incongruent,0.813341140747
s15,1,32,neutral,0.609556913376
s15,2,1,neutral,0.600426912308
s15,2,2,congruent,0.489242076874
s15,2,3,neutral,0.469624042511
s15,2,4,neutral,0.589432001114
s15,2,5,neutral,0.741549968719
s15,2,6,incongruent,0.48554110527
s15,2,7,congruent,0.561054944992
s15,2,8,neutral,0.665599107742
s15,2,9,neutral,0.517621994019
s15,2,10,congruent,0.545521020889
s15,2,11,incongruent,0.525090932846
s15,2,12,neutral,0.509639978409
s15,2,13,incongruent,0.561613082886
s15,2,14,incongruent,0.449700117111
s15,2,15,incongruent,0.69752407074
s15,2,16,neutral,0.477644920349
s15,2,17,incongruent,0.569599151611
s15,2,18,neutral,0.56538105011
s15,2,19,congruent,0.537477016449
s15,2,20,neutral,0.429493904114
s15,2,21,neutral,0.525486946106
s15,2,22,congruent,0.641238927841
s15,2,23,neutral,0.661556959152
s15,2,24,incongruent,0.693571805954
s15,2,25,congruent,0.593094825745
s15,2,26,congruent,0.533155918121
s15,2,27,neutral,0.609642982483
s15,2,28,neutral,0.517367839813
s15,2,29,neutral,0.569423913956
s15,2,30,neutral,0.621604919434
s15,2,31,incongruent,0.533536911011
s15,2,32,congruent,0.621484041214
s15,3,1,incongruent,0.732494831085
s15,3,2,neutral,0.513345003128
s15,3,3,congruent,0.853704929352
s15,3,4,neutral,0.49741101265
s15,3,5,congruent,0.489265918732
s15,3,6,congruent,0.441432952881
s15,3,7,neutral,0.553529977798
s15,3,8,incongruent,0.505549907684
s15,3,9,congruent,0.421540975571
s15,3,10,neutral,0.593097925186
s15,3,11,incongruent,0.525654792786
s15,3,12,incongruent,0.621612071991
s15,3,13,neutral,0.505030870438
s15,3,14,neutral,0.609607934952
s15,3,15,congruent,0.673669099808
s15,3,16,incongruent,0.897641181946
s15,3,17,neutral,0.581534862518
s15,3,18,neutral,0.50172495842
s15,3,19,congruent,0.561517953873
s15,3,20,incongruent,0.55307507515
s15,3,21,neutral,0.645612955093
s15,3,22,neutral,0.529638051987
s15,3,23,congruent,0.385505199432
s15,3,24,congruent,0.461504936218
s15,3,25,neutral,0.441498041153
s15,3,26,neutral,0.513480901718
s15,3,27,neutral,0.74922990799
s15,3,28,neutral,0.489550113678
s15,3,29,neutral,0.497648954391
s15,3,30,neutral,0.449562072754
s15,3,31,incongruent,0.437647104263
s15,3,32,incongruent,0.521441936493
s15,4,1,incongruent,0.672519922256
s15,4,2,congruent,0.509457826614
s15,4,3,neutral,0.59753704071
s15,4,4,incongruent,0.557538986206
s15,4,5,congruent,0.497539043427
s15,4,6,neutral,0.497183084488
s15,4,7,congruent,0.881503105164
s15,4,8,neutral,0.533576011658
s15,4,9,neutral,0.50545501709
s15,4,10,neutral,0.553489923477
s15,4,11,incongruent,0.445407152176
s15,4,12,congruent,0.553663015366
s15,4,13,congruent,0.617514133453
s15,4,14,neutral,0.653151035309
s15,4,15,neutral,0.628978967667
s15,4,16,incongruent,0.713567018509
s15,4,17,neutral,0.505483865738
s15,4,18,neutral,0.557641029358
s15,4,19,neutral,0.533597946167
s15,4,20,neutral,0.512928009033
s15,4,21,neutral,0.613577842712
s15,4,22,neutral,0.645636081696
s15,4,23,neutral,0.497401952744
s15,4,24,congruent,0.573551177979
s15,4,25,congruent,0.46954202652
s15,4,26,incongruent,0.581647872925
s15,4,27,neutral,0.657572984695
s15,4,28,congruent,0.62495303154
s15,4,29,incongruent,0.67754983902
s15,4,30,incongruent,0.665601968765
s15,4,31,neutral,0.489514112473
s15,4,32,incongruent,0.581593036652
s15,5,1,neutral,0.664541959763
s15,5,2,incongruent,0.621146917343
s15,5,3,neutral,0.541465997696
s15,5,4,incongruent,0.641647100449
s15,5,5,incongruent,0.505588054657
s15,5,6,incongruent,0.85347700119
s15,5,7,congruent,0.569543123245
s15,5,8,neutral,0.509162902832
s15,5,9,neutral,0.533598184586
s15,5,10,congruent,0.46919298172
s15,5,11,neutral,0.545496225357
s15,5,12,congruent,0.477584123611
s15,5,13,neutral,0.525556087494
s15,5,14,neutral,0.453374862671
s15,5,15,congruent,0.52557182312
s15,5,16,neutral,0.61754488945
s15,5,17,neutral,0.63724398613
s15,5,18,neutral,0.581551074982
s15,5,19,incongruent,0.481665849686
s15,5,20,neutral,0.609564065933
s15,5,21,neutral,0.517109155655
s15,5,22,neutral,0.605435848236
s15,5,23,neutral,0.845636129379
s15,5,24,incongruent,0.693562984467
s15,5,25,neutral,0.629670858383
s15,5,26,congruent,0.521642923355
s15,5,27,incongruent,0.525051832199
s15,5,28,incongruent,0.537554979324
s15,5,29,neutral,0.565551042557
s15,5,30,congruent,0.569504976273
s15,5,31,congruent,0.581414937973
s15,5,32,congruent,0.789597034454
